Time (UTC), Hm0 (m), Tm02 (s), Hm0 QC (-), Tm02 QC (-)
2023-05-17T00:00:00.000000000, 0.11422166892035643, 3.51959582719517, 1.0, 1.0
2023-05-17T00:30:00.000000000, 0.09115883309469322, 3.542229718268327, 1.0, 1.0
2023-05-17T01:00:00.000000000, 0.10344750908785058, 3.208799446988872, 1.0, 1.0
2023-05-17T01:30:00.000000000, 0.09141848949136845, 3.2277260278580706, 1.0, 1.0
2023-05-17T02:00:00.000000000, 0.08664713976135012, 2.9948535892377897, 1.0, 1.0
2023-05-17T02:30:00.000000000, 0.11495185960237694, 2.127524775247846, 1.0, 1.0
2023-05-17T03:00:00.000000000, 0.25598586921385597, 2.1290002581650382, 1.0, 1.0
2023-05-17T03:30:00.000000000, 0.4810349567571525, 2.5507544690408057, 1.0, 1.0
2023-05-17T04:00:00.000000000, 0.5967879009898691, 2.768471313980348, 1.0, 1.0
2023-05-17T04:30:00.000000000, 0.7559608635341871, 2.994688636710385, 1.0, 1.0
2023-05-17T05:00:00.000000000, 0.8265603250434131, 3.119829678995027, 1.0, 1.0
2023-05-17T05:30:00.000000000, 0.8931278464886073, 3.186988910511513, 1.0, 1.0
2023-05-17T06:00:00.000000000, 0.9343931926522397, 3.200424207703571, 1.0, 1.0
2023-05-17T06:30:00.000000000, 0.9007304329042928, 3.169127221854961, 1.0, 1.0
2023-05-17T07:00:00.000000000, 0.792864605229766, 3.113536281924018, 1.0, 1.0
2023-05-17T07:30:00.000000000, 0.6960257817766224, 3.000522130529109, 1.0, 1.0
2023-05-17T08:00:00.000000000, 0.6799671969666626, 3.023124848818053, 1.0, 1.0
2023-05-17T08:30:00.000000000, 0.6508005889835845, 2.9581035897731645, 1.0, 1.0
2023-05-17T09:00:00.000000000, 0.6098941361570894, 3.0604231510766873, 1.0, 1.0
2023-05-17T09:30:00.000000000, 0.4862474551341578, 3.0214379647979497, 1.0, 1.0
2023-05-17T10:00:00.000000000, 0.5243743688119565, 3.0754909987014987, 1.0, 1.0
2023-05-17T10:30:00.000000000, 0.6824974592676053, 3.2074425560572273, 1.0, 1.0
2023-05-17T11:00:00.000000000, 0.6911519276492438, 3.1911955610626674, 1.0, 1.0
2023-05-17T11:30:00.000000000, 0.7055402230282679, 3.1911601753782715, 1.0, 1.0
2023-05-17T12:00:00.000000000, 0.6608616857600822, 3.0156017592043227, 1.0, 1.0
2023-05-17T12:30:00.000000000, 0.6804986795051516, 2.950534918440581, 1.0, 1.0
2023-05-17T13:00:00.000000000, 0.7029045072421226, 3.0039661691622377, 1.0, 1.0
2023-05-17T13:30:00.000000000, 0.7067404788225069, 2.9954872386999076, 1.0, 1.0
2023-05-17T14:00:00.000000000, 0.6528766924731152, 2.9741986982305217, 1.0, 1.0
2023-05-17T14:30:00.000000000, 0.6483393942574733, 2.9806939236149126, 1.0, 1.0
2023-05-17T15:00:00.000000000, 0.658223907528754, 3.0571125441135747, 1.0, 1.0
2023-05-17T15:30:00.000000000, 0.7307920868225602, 3.1703620904195033, 1.0, 1.0
2023-05-17T16:00:00.000000000, 0.6672529286732221, 3.081585373850632, 1.0, 1.0
2023-05-17T16:30:00.000000000, 0.7012568824451344, 3.0949233230803928, 1.0, 1.0
2023-05-17T17:00:00.000000000, 0.6476750760414199, 3.1593132238128203, 1.0, 1.0
2023-05-17T17:30:00.000000000, 0.6125205740654854, 3.194594099298708, 1.0, 1.0
2023-05-17T18:00:00.000000000, 0.5061680371079053, 3.462967073227176, 1.0, 1.0
2023-05-17T18:30:00.000000000, 0.6210371106628694, 3.2197385538807493, 1.0, 1.0
2023-05-17T19:00:00.000000000, 0.655750204613907, 3.2735685727476924, 1.0, 1.0
2023-05-17T19:30:00.000000000, 0.4484187735545166, 3.1860016465801246, 1.0, 1.0
2023-05-17T20:00:00.000000000, 0.42338619289528145, 3.165648999489977, 1.0, 1.0
2023-05-17T20:30:00.000000000, 0.3529958648647774, 3.0272863153633955, 1.0, 1.0
2023-05-17T21:00:00.000000000, 0.3467624010607643, 2.949351014560091, 1.0, 1.0
2023-05-17T21:30:00.000000000, 0.33745484809713966, 2.735769734567102, 1.0, 1.0
2023-05-17T22:00:00.000000000, 0.4264926454420255, 2.4889645549575095, 1.0, 1.0
2023-05-17T22:30:00.000000000, 0.6189288386337967, 2.6026756992009417, 1.0, 1.0
2023-05-17T23:00:00.000000000, 0.6141941226396129, 2.573606370671399, 1.0, 1.0
2023-05-17T23:30:00.000000000, 0.5120591405689712, 2.37088729792066, 1.0, 1.0
2023-05-18T00:00:00.000000000, 0.5802015314059752, 2.7475640950165334, 1.0, 1.0
2023-05-18T00:30:00.000000000, 0.7959516671603949, 3.0500190245934116, 1.0, 1.0
2023-05-18T01:00:00.000000000, 0.8728879008827806, 2.9648236696985095, 1.0, 1.0
2023-05-18T01:30:00.000000000, 0.9077132476389909, 2.9693845304615687, 1.0, 1.0
2023-05-18T02:00:00.000000000, 0.8751448938706186, 2.9018821221323976, 1.0, 1.0
2023-05-18T02:30:00.000000000, 0.7703087148392832, 2.8332895885843152, 1.0, 1.0
2023-05-18T03:00:00.000000000, 0.782170308992539, 2.824396287837074, 1.0, 1.0
2023-05-18T03:30:00.000000000, 0.754153892551736, 2.9034123917424166, 1.0, 1.0
2023-05-18T04:00:00.000000000, 0.9176539441862701, 3.10250872244083, 1.0, 1.0
2023-05-18T04:30:00.000000000, 0.8302007993331546, 3.1381820665034343, 1.0, 1.0
2023-05-18T05:00:00.000000000, 0.7851664372581931, 3.076065700714492, 1.0, 1.0
2023-05-18T05:30:00.000000000, 0.8364651542241728, 3.1436675461067165, 1.0, 1.0
2023-05-18T06:00:00.000000000, 0.8430790801979241, 3.2005365165449255, 1.0, 1.0
2023-05-18T06:30:00.000000000, 0.9247726986398986, 3.299294219958714, 1.0, 1.0
2023-05-18T07:00:00.000000000, 0.9671705194525838, 3.322801234521371, 1.0, 1.0
2023-05-18T07:30:00.000000000, 0.8689802118598154, 3.2120522334674937, 1.0, 1.0
2023-05-18T08:00:00.000000000, 0.9441886692136781, 3.2547825964302115, 1.0, 1.0
2023-05-18T08:30:00.000000000, 1.1727145537795303, 3.4910910588306554, 1.0, 1.0
2023-05-18T09:00:00.000000000, 1.0768704397870608, 3.5374936280840346, 1.0, 1.0
2023-05-18T09:30:00.000000000, 0.9343343165515573, 3.400929005690854, 1.0, 1.0
2023-05-18T10:00:00.000000000, 0.8366433649837403, 3.261402713740943, 1.0, 1.0
2023-05-18T10:30:00.000000000, 0.8947945733997709, 3.3268795354028864, 1.0, 1.0
2023-05-18T11:00:00.000000000, 0.8002315627693031, 3.211997697852511, 1.0, 1.0
2023-05-18T11:30:00.000000000, 0.8319264524000783, 3.2322825308213936, 1.0, 1.0
2023-05-18T12:00:00.000000000, 0.8580785674963739, 3.168227749868485, 1.0, 1.0
2023-05-18T12:30:00.000000000, 0.6512706814492375, 3.0399096079352086, 1.0, 1.0
2023-05-18T13:00:00.000000000, 0.6708292559060401, 2.943844369367969, 1.0, 1.0
2023-05-18T13:30:00.000000000, 0.5565770191539432, 2.9275491003607472, 1.0, 1.0
2023-05-18T14:00:00.000000000, 0.5583148166901939, 2.9095616715149806, 1.0, 1.0
2023-05-18T14:30:00.000000000, 0.5312807390755463, 2.8717598828495645, 1.0, 1.0
2023-05-18T15:00:00.000000000, 0.4473043514134623, 2.840340996163329, 1.0, 1.0
2023-05-18T15:30:00.000000000, 0.42620327577343686, 2.742913158740463, 1.0, 1.0
2023-05-18T16:00:00.000000000, 0.5946609131536266, 2.775044513166153, 1.0, 1.0
2023-05-18T16:30:00.000000000, 0.7578175197301057, 2.9130699103559405, 1.0, 1.0
2023-05-18T17:00:00.000000000, 0.8945020224076694, 3.049160147058658, 1.0, 1.0
